DC motor ,DC motor ,DC motor v belt change ,1:58,2:21,0.38,B/D ,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from spt side ,4:05,5:00,0.92,B/D ,Mechanical,,Spigot Water Leakage from Mould Seal as seal lip was damaged,Seal Changed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trough,trough,B side trough tilting prob ,14:15,14:30,0.25,B/D ,Mechanical,,B-side trough Trolley not tilting,DC valve operated manually but still not tilting so DC Valve Flow Increased,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from spt side ,0:22,0:31,0.15,B/D ,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,mould change due to spt side sleeve top roller change ,1:30,3:15,1.75,B/D ,Mechanical,,Mould Vibration due to side roller damage,Sleeve Changed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core ring ,Core ring ,Core ring change,16:31,16:40,0.15,B/D ,Mechanical,,Core Loader Spring Broken,Core Loader Changed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gantry ,Gantry ,plate welding gaantry tilting arm welding ,4:50,4:58,0.13,B/D ,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flag gate,Flag gate,Flag gate prob,5:40,6:00,0.33,B/D ,Mechanical,,Flag Gate Rope Broken,Rope Changed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trough,trough,A side trough supporting roller change ,18:32,19:00,0.47,B/D ,Mechanical,,A-side trough supporting roller V-position one part flat,Roller Changed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from spt side ,0:10,1:05,0.92,B/D ,Mechanical,,Spigot Seal leakage due to Seal lip damage,Seal changed as leakage didn't stopped from Scaling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from spt side ,20:34,21:10,0.60,B/D ,Mechanical,,Spigot side water leakage due to seal damage,Seal Changed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from spt side ,22:35,22:50,0.25,B/D ,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trough,trough,A side trough tilting prob,8:25,8:34,0.15,B/D ,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from spt side ,12:13,12:18,0.08,B/D ,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,Mould seal change,12:50,13:10,0.33,B/D ,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pump ,pump ,pump no.3 ttrip ,16:35,16:50,0.25,B/D ,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dial gauge ,dial gauge ,dial gauge check,19:41,19:51,0.17,B/D ,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dial gauge ,dial gauge ,dial gauge check,1:10,1:25,0.25,B/D ,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from spt side ,3:00,3:14,0.23,B/D ,Mechanical,,Spigot Mould Seal Water Leakage,Scaling & dummy seal fixing done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trough,trough,A side trough pressing roller change ,2:38,2:47,0.15,B/D ,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from spt side ,11:55,12:30,0.58,B/D ,Mechanical,,Spigot Seal water leakage due to lip cut cause of more pressing,Seal Changed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PTT,PTT,PTT trolley b/d ,18:25,18:35,0.17,B/D ,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from spt side ,17:20,18:00,0.67,B/D ,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader ring change ,20:57,21:12,0.25,B/D ,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCM,CCM,UNDER MECHANICAL ,7:50,8:10,0.33,B/D ,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
extractor ,extractor ,extractor jaw change ,10:12,11:15,1.05,B/D ,Mechanical,,Extractor Pipe Slippage,Extractor changed & aligned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uli unit ,uli unit ,dry powder uli dropping prob,12:21,17:45,5.40,B/D ,Mechanical,,Dry Powder Feed Problem,Screw Changing work done with lock nut adjusted but not sloved so powder pipe loose nipple position hole decreased by washer welding ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uli unit ,uli unit ,dry powder uli dropping prob,19:10,19:55,0.75,B/D ,Mechanical,,Dry Powder pipe hole position metal Jam ,Metal Cleaned & trial taken OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uli unit ,uli unit ,dry powder uli dropping prob,4:15,4:37,0.37,B/D ,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uli unit ,uli unit ,dry powder uli dropping prob,5:10,6:00,0.83,B/D ,Mechanical,,Dry Powder Feed Problem,Screw feeder pipe line fitted and trial NOT OK so screw check nut adjusted and thread sleeve lock by welding & trial OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,mould rpm prob (due to mould jam),7:45,8:10,0.42,B/D ,Mechanical,,Mould Rotation Jam due to DC Motor belt over tightening and found metal inside spigot seal,"Belt loose & metal cleaned, OK in trial ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTC ,MTC,MTC gland tight & core loader centring ,20:30,21:00,0.50,B/D ,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core loader ,core loader ,core loader hydrulic hose leakge ,1:53,2:20,0.45,B/D ,Mechanical,,Core loader cylinder piston rod end side (B-port) hose got damaged resulting in oil leakage,Hose Changed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader centering done,9:24,9:29,0.08,B/D ,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uli unit ,uli unit ,dry powder uli dropping prob,6:00,7:04,1.07,B/D ,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trough,trough,B side trough supporting roller change ,0:25,0:50,0.42,B/D ,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DC motor ,DC motor ,DC motor prob,11:40,12:40,1.00,B/D ,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flag gate,Flag gate,Flag gate hose piipe change ,19:58,20:04,0.10,B/D ,Mechanical,,Skt flag gate A-port Hose damaged,New Hose Changed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
screw feeder,screw feeder,screw feeder change,13:22,17:57,4.58,B/D ,Mechanical,,Dry Powder Screw feeder fluctuation,CCM-1 to CCM-5 changing work done and trial OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diabola ,diabola ,diabola shifting prob ,7:45,8:12,0.45,B/D ,Mechanical,,Diabola Trolley Movement Problem due to metal Jam,Metal Cleaned & trial taken OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diabola ,diabola ,diabola shifting prob ,10:39,10:51,0.20,B/D ,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
extractor jaw ,extractor jaw ,extractor jaw clossing prob,21:10,21:25,0.25,B/D ,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader change ,1:25,2:10,0.75,B/D ,Mechanical,,Socket Fly (1) & Core Burst (1),Core Loader Changed & Aligned (Compression 0.17mm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader spring broken,15:53,15:59,0.10,B/D ,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trough,trough,B side trough pressing roller change ,7:30,7:52,0.37,B/D ,Mechanical,,B-side Trough pressing cylinder eye open out,Cylinder with eye welding done & trial OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader prob,3:05,3:32,0.45,B/D ,Mechanical,,Core ring with spring & shaft got out from its Housing,"Core Loader changed & centered (When core was rotated, DC motor back side screw stud was found totally loose so tightened)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Loader,Core Loader,Spring Broken,15:45,16:05,0.33,B/D ,Mechanical,,Core Loader Spring Broken,Core Loader changing work done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from spt side ,3:13,3:30,0.28,B/D ,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trough,trough,trough shifting area hydrulic pin open out ,3:30,4:50,1.33,B/D ,Mechanical,,Trough was not shifting from A to B side as locking Pin at A-side got out,Pin was Locked and trial OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DC motor ,DC motor ,DC motor rpm prob ,23:10,23:22,0.20,B/D ,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from spt side ,3:28,4:08,0.67,B/D ,Mechanical,,Water Leakage from Spigot Mould Seal,Tried to arrest from scaling but failed so Seal changed (Metal Formation on the bottom tray got stuck to clamp plate which was cleaned),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader centering done,7:32,7:45,0.22,B/D ,Mechanical,,Core Burst ,Core Loader changed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
extractor jaw ,extractor jaw ,extractor jaw not properly open,10:48,11:15,0.45,B/D ,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,mould vibration,7:07,7:35,0.47,B/D ,Mechanical,,DN150 Sl-8 Vibration,Sleeve Change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sector ladle ,sector ladle ,sector ladle full up after 1st pipe moving ,12:46,14:46,2.00,B/D ,Mechanical,,Sector Ladle not Down,"Hydraulic Check OK, Cam Roller Check OK, Hinge Metal Clean & trial taken OK",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sector ladle ,sector ladle ,sector ladle valve change ,16:15,17:15,1.00,B/D ,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader housing change ,0:35,0:49,0.23,B/D ,Mechanical,,Core Loader Spring Broken,Core Loader Housing Changed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from spt side ,1:08,1:13,0.08,B/D ,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader change ,8:14,8:22,0.13,B/D ,Mechanical,,Core Burst,Core Loader Change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,mould jam,22:00,22:45,0.75,B/D ,Mechanical,,Mould Rotation Jam due to Roller Damaged as Socket side Top Roller Clamp Plate Opened out ,Mould Rotated by Crane and then OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader centering done,16:40,16:45,0.08,B/D ,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader change ,20:00,20:15,0.25,B/D ,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Roller ,spt side top roller change & mould change ,13:05,15:49,2.73,B/D ,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTC,MTC,MTC change,7:35,7:55,0.33,B/D ,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PTT,PTT,PTT stoper broken,12:30,12:40,0.17,B/D ,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTC,MTC,MTC gland tight ,12:50,13:05,0.25,B/D ,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hose pipe ,Hose pipe ,outlet hose pipe change ,8:50,10:05,1.25,B/D ,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uli unit,uli unit,dry powder vibrator change ,15:42,15:52,0.17,B/D ,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader spring broken,15:48,15:56,0.13,B/D ,Mechanical,,Core Loader Spring Broken,Core Loader Changed & Aligned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader centering done,7:35,7:48,0.22,B/D ,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader spring broken,8:20,8:43,0.38,B/D ,Mechanical,,Core Loader Spring Broken,Core Loader Changed & Aligned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trough,trough,B side trough roller prob ,7:58,8:12,0.23,B/D ,Mechanical,,B-side Supporting Roller Jam,Roller Changed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,mould rotation prob ,9:29,9:42,0.22,B/D ,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
core loader ,core loader ,Core loader ring change ,9:42,9:52,0.17,B/D ,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,mould rotation prob ,11:41,12:45,1.07,B/D ,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trough,trough,B side trough supporting roller change ,2:00,2:40,0.67,B/D ,Mechanical,,B-side Trough Supporting Roller Jam,Roller Changed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PTT,PTT,PTT rope tight ,15:18,15:22,0.07,B/D ,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trough,trough,B side trough supporting roller change ,1:32,1:52,0.33,B/D ,Mechanical,,B-side Trough Supporting Roller Jam,Roller Changed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Loader,Core Loader,C/B prob,6:10,6:20,0.17,B/D ,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dial gauge ,dial gauge ,dial gauge check,22:45,22:57,0.20,B/D ,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dial gauge ,dial gauge ,dial gauge check,23:02,23:08,0.10,B/D ,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dial gauge ,dial gauge ,dial gauge check,23:50,23:55,0.08,B/D ,Mechanical,,Socket Thickness Variation by 1.5mm,Dial found 0.6mm & then set 0.4mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader spring broken,2:45,3:00,0.25,B/D ,Mechanical,,Core Loader Spring Broken,Core Loader Changed & Aligned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader change ,20:55,21:07,0.20,B/D ,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,rotation off after skt filling ,3:28,3:55,0.45,B/D ,Mechanical,,Mould Rotation Jam in Auto Condition,Manually Rotated & Checked - Found OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCM,CCM,hose pipe leakage,8:40,8:50,0.17,B/D ,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader spring broken,5:42,5:55,0.22,B/D ,Mechanical,,Core Loader Spring Broken,Core Loader Change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader ring change ,18:52,18:58,0.10,B/D ,Mechanical,,Core Loader Metal Fly as Spring Was Loose,Housing Changed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader centering done ,7:05,7:14,0.15,B/D ,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader ring change ,8:45,9:00,0.25,B/D ,Mechanical,,,Core Loader Changed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader ring change & centering done ,10:45,11:30,0.75,B/D ,Mechanical,,Core Loader Spring Broken,Core Loader Changed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PTT,PTT,PTT movement prob,5:00,5:10,0.17,B/D ,Mechanical,,PTT Derail in Non-Drive Pulley Side due to Sand Jam in Rail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crane ,crane ,D crane b/d,3:55,6:00,2.08,B/D ,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crane ,crane ,D crane b/d,3:18,5:11,1.88,B/D ,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader centering ,7:45,7:51,0.10,B/D ,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trough,trough,B side trough tilting prob ,13:25,15:00,1.58,B/D ,Mechanical,,B-side Trough Tilting Cylinder was not working ,Washed with Water but Abnormal sound Coming while Rotating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trough,trough,trough shifting chain prob,21:09,21:22,0.22,B/D ,Mechanical,,Trough Tilting Drag Chain Mounting Bolt Open Out,Drag Chain Positioned and new Bolt fitted. OK in Trial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crane ,crane ,D crane b/d,3:35,5:05,1.50,B/D ,Mechanical,,Crane LT Movement Stop due to Wheel Jam,LT Wheel Change & both side Gearbox fit. OK in Trial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trough,trough,A side trough tilting prob ,9:59,11:13,1.23,B/D ,Mechanical,,A-side Trough Tilting Cylinder was not Workig as broken box spanner got stuck between gear & spanner resulting in restriction of Rotation,Broken Box Spanner was removed & Gear washed off with air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crane ,crane ,D crane b/d,3:28,5:09,1.68,B/D ,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crane ,crane ,D crane b/d,3:21,5:42,2.35,B/D ,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ULI,ULI,Pipe Line Broken,7:00,8:15,1.25,B/D ,Mechanical,,ULI Trough Powder Metalic pipe line for Air flow Broken,Welding Work Done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader centering done ,2:40,2:51,0.18,B/D ,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from spt side ,3:30,4:00,0.50,B/D ,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from spt side ,11:08,11:32,0.40,B/D ,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gantry ,Gantry ,Gantry arm hose pipe leakge,11:25,11:42,0.28,B/D ,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader centering done ,22:00,0:15,2.25,B/D ,Mechanical,,Roller Mounting Sqaure Block Welding Broken,"Grinding, Repositioning & Full Welding Work Done",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader not open during casting ,8:35,9:55,1.33,B/D ,Mechanical,,Core Loader Cylinder Was not Opening Out after Producing Pipe as DC Valve Coil wire burned due to oil leakage from Pressure Gauge as hot metal got contacted with Oil,Pressure Gauge & Wire Changed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCM,CCM,under mechanical,14:25,15:10,0.75,B/D ,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader unit change,14:15,14:28,0.22,B/D ,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,v seal water leakage ,9:00,10:32,1.53,B/D ,Mechanical,,Huge Water Leakage from HB V-Seal,"Sleeve Changed. Sl no -10 , due to v-seal came out from the seating area.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader solinoied valve prob,3:11,3:43,0.53,B/D ,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,Mould change due to spt side water leakage,0:27,2:07,1.67,B/D ,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,Mould change due to mould vibration,12:30,13:30,1.00,B/D ,Mechanical,,"Mould Vibration in Sleeve-9,mould no - 118",Sleeve Changed.vibration due to roller path damage in mould,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,mould sleeve pressing prob ,13:30,14:16,0.77,B/D ,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader spring broken,6:00,6:29,0.48,B/D ,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader centering done ,1:35,1:44,0.15,B/D ,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trough,trough,A side trough roller jaw adjustment ,23:00,23:30,0.50,B/D ,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,"pipe falldown from sptside flaggate& core loader open out ,core ring change ",10:00,10:23,0.38,B/D ,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fallchute ,fallchute ,both side fallchute change ,10:00,11:10,1.17,B/D ,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader spring broken,16:35,16:49,0.23,B/D ,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader not work,21:06,21:16,0.17,B/D ,Mechanical,,Core Loader Cylinder Back side Pin Open Out,Cylinder Pin Fixing with locking done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trough,trough,B side trough supporting roller change +fall chute change ,19:00,19:58,0.97,B/D ,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader prob,7:24,7:57,0.55,B/D ,Mechanical,,"Core Loader Cylinder Trunion Clamp Bolt Broken, cylinder Open Out","Broken Bolt removed, new trunion fitted & Clamp Welding work done",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core ring spring broken ,8:32,8:49,0.28,B/D,Mechanical,,Core Loader Spring Broken,Core Loader Housing Changed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader forward & backword prob ,10:55,11:40,0.75,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trough,trough,B side trough mould powder tube change ,16:54,17:10,0.27,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from V seal,16:27,21:53,5.43,B/D,Mechanical,,V-Seal Leakage (HB No-1),Sleeve Changed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trough,trough,b side trough tilting prob,14:40,21:15,6.58,B/D,Mechanical,,B-side Trough Tilting Metal Jam & also Bearing Plate Bolt Broken (14 Nos),Bearing Changing Work Done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
